T
BOOM.L
HNL.DE
STAF.L
YOC.DE
ENW.L
WOL.VI
WINE.L
CLR.MC
LINV.L
WPHO.L
SBO.L
CREO.L
AXL.L
TRD.L
PTP.DE
FEV.DE
NAS.L
BTC.L
AGIL.MC
ATM.L
RCOI.L
ULTP.L
SPEC.L
PNS.L
KEFI.L
HEX.L
ALL.L
CYR.DE
G4M.L
MDF.MC
MTB.MC
SHOE.L
VANL.L
CAV.L
IOF.L
480S.MC
SMJ.L
PROC.L
ADZ.MC
CLX.L
FPH.DE
BBSN.L
BEZ.DE
SBTX.L
DCI.L
JOG.L
GELN.L
BNN.DE
BXT.DE
FLO.L
VSL.L
BRIG.L
WPB.VI
ESO.L
NBI.MC
NXQ.L
HAYD.L
SDG.L
RAT.VI
ENSI.L
SALT.L
WAH.DE
FAR.L
MANO.L
RE.L
KMK.L
PLSR.L
S188.DE
GAGV.VI
ADVN.SW
EMAN.L
FUM.L
TXP.L
WRKS.L
HERC.L
VLRT.SW
ART.L
CRTA.L
HGEN.L
SYT.DE
ADJ.DE
MARI.VI
ANG.L
CAR.L
RNEW.L
PAT.L
KSC.DE
IOM.L
CLIQ.DE
IBU.DE
STX.L
VINO.L
OPG.L
GRI.MC
DPA.L
SDV.L
CORA.L
ARS.L
ECO.L
ONDO.L
PAL.DE
CTA.L
BST.MC
WXF.VI
ZNWD.L
NCYT.L
GST.L
AAU.L
HLZ.MC
RLF.SW
ATOM.L
LIT.L
WINK.L
MAI.L
SVNS.L
DLX.DE
PDL.L
GETB.L
1SN.L
CRL.L
GATC.L
MS1.DE
EML.L
FIH.L
COM.MC
PHE.L
CHAR.L
OMI.L
ADF.L
NANO.L
INDI.L
REN.MC
VARE.L
POLB.L
NYE.MC
TPX.L
M3BK.DE
LBOW.L
VEZ.DE
WSP.L
CRCL.L
SF3.DE
PMGR.L
TEAM.L
NAH.L
JPEL.L
PFC.L
C3RY.DE
SOS.L
API.L
PXEN.L
TRX.L
COBR.L
PXS.L
ACX.DE
IHC.L
XPF.L
LLN.MC
MATD.L
PRD.L
DVNO.L
TAVI.L
CHSS.L
CPH2.L
GSCU.L
TUN.L
END.MC
PREM.L
MTC.L
TEK.L
FIN.L
AREC.L
WSBN.L
ALT.L
POW.L
RCMN.DE
MIND.L
LMS.L
ESYS.L
SBX.DE
TIA.L
ITX.L
UPL.L
SAE.L
ZIN.L
POLX.L
GCM.L
ARB.L
PMG.L
CPAI.L
REVB.L
NUVA.DE
LMIA.DE
EMH.L
KZG.L
SSTY.L
EAAS.L
TAND.L
ZOO.L
CRDL.L
POS.L
ALK.L
VEL.L
ITIM.L
SAI.MC
RIO.MC
CPX.L
DSW.L
MPO.L
ELZ.MC
FIPP.L
MIO.MC
SWG.L
NEXS.L
HYG.L
450.L
SOU.L
CSC.L
VAST.L
DOMO.MC
REAT.L
DCTA.L
CRZK.DE
EMVC.L
ABDX.L
ALF.L
BRES.L
88E.L
ZEN.BR
CFYN.L
EMR.L
KRM.L
ORCH.L
WSG.L
KOM.MC
HUD.L
CYK.L
OPTI.L
DGR.DE
ABX.DE
KLSO.L
SOUC.L
PEB.L
LST.L
C1V.DE
BIO.VI
APTA.L
BMV.L
CPP.L
80M.L
PXC.L
PODP.L
KRPZ.L
STAR.L
TON.L
UJO.L
RVRG.L
RVRB.L
GLR.L
OMIP.L
S247.L
ETP.L
PGN.DE
BBB.L
GEMD.L
NARF.L
PVA.MC
IMM.L
IXI.L
MAFL.L
PRM.L
GDR.L
CRU.L
ORR.L
NFM.L
HAMA.L
TGP.L
WINV.L
GEX.L
ORCA.L
EST.L
EVE.SW
TAN.L
SPH.MC
SNDA.L
XSG.L
SML.L
TERN.L
FAB.L
ARV.L
CITY.MC
SPDI.L
ROCK.L
HEMO.L
A6T.DE
EARN.L
MAST.L
RBT.MC
XTR.L
BZT.L
DELT.L
HUI.L
GENI.L
SURE.L
BEM.L
GROC.L
MSMN.L
CTL.L
NOG.L
WCW.L
4GBL.L
MPL.L
PRIM.L
THR.L
TCF.L
AUTG.L
FRG.L
MHC.L
SBDS.L
EXR.L
OBD.L
STG.L
SENX.L
KCR.L
FCM.L
AFRN.L
HREE.L
CRTX.L
ATN.L
SCGL.L
CORO.L
VOX.L
BHL.L
CODE.L
MLVN.L
BAF.L
AYM.L
ECOB.L
BAY.L
TRC.L
UOG.L
FLK.L
PALM.L
ATY.L
BOD.L
ALRT.L
AGFX.L
AMOI.L
DKL.L
GFIN.L
EQT.L
GENF.L
MIRI.L
JAN.L
URU.L
CLAI.L
LEND.L
RDT.L
AFP.L
FPP.L
AST.L
SKA.L
ALBA.L
CDL.L
ROQ.L
WCAT.L
SAL.L
THRU.L
MLUMG.PA
AMGO.L
AMG.L
RRR.L
NFX.L
ORCP.L
UKR.L
GWMO.L
IBAI.L
HMI.L
TM1.L
TRAC.L
SORT.L
ALNA.L
RCGH.L
CMRS.L
MBO.L
TOM.L
REDC.L
TRLS.L
FOX.L
VRS.L
KIBO.L
EME.L
AC8.L
EVST.L
ZED.L
SIV.L
ENGL.DE
AEG.L
CRV.L
TLY.L
NTVO.L
TRAF.L
ORNT.L
PACS.L
ARA.L
ICON.L
ROR1.VI
ENET.L
BLC.PA
ALFEN.AS
AKW.PA
SFPI.PA
BHD.VI
NANO.PA
HEIT.L
MAN.VI
ALHEX.PA
NXFIL.AS
ONWD.BR
CMCOM.AS
CO.PA
WHATS.BR
S30.PA
FKA.VI
BTLS.BR
NET.L
ROU.BR
MTRK.AS
FDE.PA
RAM.LS
ALFPC.PA
ATEB.BR
AJAX.AS
AL2SI.PA
HYL.BR
KENDR.AS
ALLHB.PA
VAF.LS
ALEXA.PA
GNFT.PA
LHYFE.PA
ALTPC.PA
ALPUL.PA
MXCT.L
AGFB.BR
AQX.L
ALPM.PA
QEV.AS
DEEZR.PA
TDSA.LS
BNB.BR
ALLIX.PA
CGM.PA
SOL.MC
AZRN.AS
IPH.PA
EKOP.BR
BANQ.BR
ALCLS.PA
GGR.MC
CLA.PA
WEB.BR
COBH.BR
AVTX.AS
ALFRE.PA
INCLU.BR
ALPDX.PA
CBOT.PA
WG.L
TEXF.BR
ALKEY.PA
GAM.MC
ALCRB.PA
EKI.PA
CBSM.PA
HYSG.BR
OSE.PA
SAVE.L
ALSTW.PA
VRAP.PA
AMEN.MC
ALESE.PA
TNG.PA
DKUPL.PA
MLVSY.PA
DXRX.L
ALCAT.PA
MDM.PA
SMAR.BR
AB.PA
UBS.MC
ALREW.PA
NACON.PA
SEQUA.BR
ALCJ.PA
HOME.L
ALSOG.PA
UMB.MC
ALMDG.PA
MAAT.PA
LTH.VI
QRF.BR
HCO.PA
QFG.BR
ALCAF.PA
ALHGR.PA
ALHYP.PA
ALATA.PA
HDF.PA
GUI.PA
ALRIB.PA
VANTI.PA
TRACT.PA
ALATI.PA
ALPJT.PA
ADOC.PA
ALAFY.PA
BALYO.PA
MIKO.BR
ALDEL.PA
ALTAI.PA
ABO.BR
SEFER.PA
ATEME.PA
NWOR.L
MLIFS.PA
SRP.PA
ALMOU.PA
ALICA.PA
ALECP.PA
AURE.PA
ALKLH.PA
ALODC.PA
KINO.L
ALMIB.PA
ALHRS.PA
AFME.PA
PHR.LS
FLSP.BR
CABKA.AS
NAI.AS
CCT.L
CAU.L
ALPWG.PA
COH.PA
ALMDT.PA
ALGAE.PA
IEP.BR
FORSE.PA
ALLDL.PA
ABNX.PA
LACR.PA
MOP.BR
VVY.AS
ALCAR.PA
ALMEX.PA
ACCB.BR
BANI.BR
ALNOV.PA
EBUS.AS
POXEL.PA
ISE.MC
ALNTG.PA
MEMS.PA
MLBMD.PA
GRVO.PA
SWUT.VI
ALTUV.PA
AEET.L
BCART.BR
ALHGO.PA
ALDMS.PA
ALPRG.PA
BIG.PA
CDFF.L
BELYS.BR
IPR.LS
MBTN.SW
ALBIO.PA
ALBPK.PA
SIGHT.PA
ALBIZ.PA
ALKKO.PA
NEWT.BR
ALENO.PA
ALHAF.PA
ALIKO.PA
ALVAL.PA
CIC.L
VMX.PA
ALEMS.BR
MINI.L
ALBOA.PA
CEG.L
KEYW.BR
MCC.BR
ALAUD.PA
C0M.DE
ALOKW.PA
MEX.L
ALCOG.PA
ALDVI.PA
ALCOX.PA
IMMOU.BR
MOPF.BR
ALCWE.PA
ALVAP.PA
ALFLO.PA
OREGE.PA
ALNFL.PA
XIL.PA
DIEG.BR
COG.L
OPTI.BR
AELIS.PA
ALAMA.PA
ALHF.PA
ALDNE.PA
ZAM.L
TUF.DE
ANGS.L
CMET.L
ALVIN.PA
CMM.MC
CHLL.L
ALINN.PA
PPP.L
ALLGO.PA
ALAIR.PA
REAL.BR
CEL.L
AUGR.PA
ALMKT.PA
MED.MC
NAR.L
TGR.L
ALKAL.PA
ALMLB.PA
DNM.L
CGO.L
ALWF.PA
ALEUP.PA
NYR.BR
ALSPT.PA
GCAT.L
ALCAP.PA
EEP.MC
CIZ.L
ADA.L
SEEN.L
ALWTR.PA
KDNC.L
ALAGO.PA
COM.L
ALMCP.PA
MLAA.PA
MLTV.BR
MLNEU.BR
ALTOO.PA
WBI.L
ALGEC.PA
ALSPW.PA
ALRPD.PA
CGW.L
M0YN.DE
SOFT.BR
N4P.L
ALBPS.PA
BELL.L
SEFA.L
VRCI.L
ALTHO.PA
XLM.L
RAL.PA
ZAIM.L
PNPL.L
ALLPL.PA
MET.L
SYME.L
DSG.L
CAND.BR
UKOG.L
ELEG.L
RGP.L
PCH.L
BIOS.BR
MODE.L
ALGBE.PA
KNB.L
AJAX.L
HELD.L
ALHPI.PA
ALNMR.PA
CHF.L
H5E.DE
PHXM.PA
ALSRS.PA
ALAVE.PA
OVB.L
GCG.L
NZI.L
PRIS.L
BCE.L
CRTM.L
DISH.L
MER.VI
ALBOO.PA
OXUR.BR
IIP.L
CHL.L
SLFR.L
JADE.L
KTN.DE
EJT1.DE
RIGD.IL
RRU.DE
MHPC.IL
EIN.DE
VRV.DE
NLB.IL
BRNK.DE
VUL.DE
VMED.DE
NTEA.L
PGH.DE
AERS.L
RNEP.L
XBBAR.MC
TORG.L
KPC.L
GVP.L
HOT.L
AEEE.L
BAL.VI
ARVEN.PA
ZYT.L
ZNT.L
FIVE.IL
MLWIZ.PA
WDI.DE
WCMK.DE
WTG.L
VVPS.VI
VKCO.L
VOG.L
V3S.DE
VCAP.L
VAR1.DE
VQT.DE
VTWR.DE
OSP2.DE
SCUVS.MC
UBG.L
TUR1.DE
TWD.L
TR1.MC
ALVET.PA
O2D.DE
TC1.DE
TCS.L
THAG.SW
SNG.L
SUSE.DE
SDRY.L
STU.L
S9I.DE
SPO.L
SPEX.SW
SBI.L
SND.L
SGN.L
SNGR.IL
SENS.L
SECG.L
SDX.L
SCHO.L
SCHD.BR
SO4.L
RQIH.L
ROSN.L
AGRO.IL
RENE.L
RTOP.L
REDX.L
RBGP.L
RAV.L
RAI.L
QUIZ.L
PURP.L
PBY.DE
ALPHE.PA
POG.L
PTRO.L
PTY.L
MEAL.L
OCTP.L
OTAQ.L
ORM.L
ONC.L
OKYO.L
OKEY.IL
OBSN.SW
NMC.L
NTO.DE
NGHT.L
NWO.DE
NTX.MC
D7G.DE
NAVYA.PA
MIL.L
MONI.MC
MEN.L
B4B.DE
ALMDP.PA
MDMG.L
M5Z.DE
BOLS.AS
LOOP.L
LNTA.L
KWG.L
KRX.DE
KTEK.DE
JOUL.L
IX.L
IVG.DE
IOG.L
INTO.BR
INL.L
INX.L
INC.MC
INCE.L
INA.LS
IPEL.L
IBPO.L
HYUD.IL
HDG.AS
MORE.L
HRN.L
HMSG.IL
HEIQ.L
GYG.L
MLCAS.PA
GLTR.IL
GLPR.L
GSP.L
OGZD.VI
OGZD.L
GMAA.L
FCRM.L
FP.IL
LEK.L
EXN.PA
ETX.L
ETLN.IL
ESKN.L
NTQ.L
ECV.DE
ENPL.IL
DIS.DE
DPEU.L
DISP.L
DFV.DE
DEST.L
CE2.DE
CO3A.DE
ALB.MC
HJ1.DE
CCAP.L
CDR.MC
CMO.L
CLEN.VI
CRC.L
CIP.L
CNG.L
CGH.L
4PN.DE
CAG.VI
C4XD.L
BMN.L
BSD.L
PIER.L
BRSD.L
BRSD.L
BLVN.L
BLS.SW
BKUS.VI
BVX.L
BION.L
BIOM.L
BDRX.L
ALCOR.PA
BAI.AS
BEAG.VI
B5A0.DE
AVGR.L
ATMA.L
ARON.SW
AQSG.L
APQ.L
APPS.MC
AMTE.L
CARS.VI
ALGW.L
ALM.L
LNSX.DE
AAA.L
ALIVP.BR
EBEN.DE
ALACT.PA
SIXH.L
DDDD.L
PHX.TO
ARG.TO
KBL.TO
TBL.TO
WRN.TO
QRC.TO
ACB.TO
TC.TO
STEP.TO
ERD.TO
STGO.TO
WEED.TO
CPH.TO
SBI.TO
ADN.TO
VLN.TO
PRYM.TO
TLO.TO
LIRC.TO
DR.TO
CFW.TO
FTG.TO
JAG.TO
OLY.TO
MXG.TO
KEI.TO
MFH
RITR
NMG
BLZE
ANNX
QUAD
LMNR
AIRJ
GDEV
ALLO
VNDA
ZYBT
STRZ
ALDX
TBCH
CERS
RNGR
STC.TO
ZEO
LNKB
FRST
ATNI
ASUR
AIM.TO
LTBR
KLTR
QTRX
ARREF
ASLE
AREN
AMCX
EPRX.TO
DMRC
URB.TO
URB-A.TO
SBXD
PNRG
ONEW
CRDF
HCAT
SEG
IPO.TO
CYBQY
TLG.TO
JMSB
RMAX
BYND
MNO.TO
WTI
AENT
MGMNF
HBB
VMD
KOPN
WRN
MSBC
IHRT
ALTG
OGI.TO
UNTC
HVII
AARD
LOVE
COOK
NIU
CSHX
GH.TO
PKOH
EGHT
ACRE
EAF
MERC
AMNF
DRTS
CURI
XTC.TO
HLLY
SMTI
XHG
FET
STRT
VSTM
NPWR
PIF.TO
TKNO
NXXT
WSBF
SLND
MREO
TVRD
HYLN
INKT
CTGO
FSTR
VCM.TO
BIOX
MG
JRVR
TSBK
IMMR
GMGI
PTM.TO
GCO
FOA
TRVG
NASB
JWSMF
CBIO
ACB
TWNP
TCX
BRY
ZIMV
FC
ITRG
FDBC
CHMG
ALCO
TTEC
FACT
CTRN
GASS
PMTS
PLMK
MASS
FFBB
PKBK
HMST
TRDA
OABI
LAW
CDXS
FNKO
ALMU
DC-A.TO
SMT.TO
WTF
THRD
CDZI
SDA
FENC
LIEN
PRQR
MEI
CGC
HFPC-U.TO
KNOP
KG
EDT.TO
SNFCA
PWOD
BWAY
PCYO
ARQ
LXEO
EDIT
CEPO
TAKOF
SKIN
TEAD
IMMP
PRN.TO
BROGF
INBK
EB
HYSR
KOD
OVLY
INSE
ISSC
SLSN
FVCB
JILL
KULR
GHG
PNE.TO
FVR
MXCT
STIM
ZUMZ
DRDB
ESPR
IDR
LCTX
OPRX
CRLBF
ECO.TO
FDY.TO
VRNOF
NWFL
ADW-A.TO
FLX
DDD
SOPH
COPL
INR
WNDR.TO
CMDB
MYFW
RGCO
OSUR
III
FBLA
ARL
TRUX
TCMD
SCPH
MRT
CIO
ANRG.TO
CYFRF
PVBC
PERF
RAIL
EVC
MACI
NXDT
MPAA
ISBA
AOMR
MITT
PINE
FRGE
MNPR
IVCBF
JAKK
ALYA.TO
EARN
MBI
GENC
GTE.TO
DSGN
DOYU
LPA
ELLO
DRX.TO
VOXR.TO
MB
DOUG
MFIN
TVGN
CRNT
LCNB
ONTF
ZNOG
MDWD
LRMR
ISTR
TE
PAL
OMER
CRGX
DENN
FUNC
GLO.TO
CCRD
CV
KGEI
CFFI
PESI
CPSS
RR
NMRA
ELVA.TO
AFRI
SANG
FLD
WHF
WOLF
OPOF
BETR
GOLD.TO
SUPX
BHR
ACIU
ESSA
ELDN
RDCM
UPXI
BLFY
KINS
SXTC
SRI
FINW
FF.TO
EXFY
WNEB
CTOR
TGEN
HWBK
EPRX
OPBK
BTMD
FLXS
TLS
DNG.TO
SYZ.TO
SSSS
FDMT
TH.TO
VIOT
YMAB
PDER
VTYX
PNPNF
OGI
LOGC
AGEN
STXS
VYGR
FLYX
TSND.TO
HITI
FCCO
MLGF
EXSR
SHLE.TO
FEIM
PPIH
NLST
HPAI
ANNA
SWIN
DSX
FORR
SUAC
PLG
CRRX.TO
INGN
ABVE
TLSI
NTWO
RGP
TBI
FXNC
RBY.TO
SMRT
VUZI
SLS
UTMD
PRQ.TO
RCMT
FAR.TO
DRUG
UHG
SMTSF
FSFG
UBAB
RCKY
EP
PHOE
EFSI
PSD.TO
CVRX
BEEP
CRAWA
JYNT
CBNA
SGHT
FF
FSP
CYBN
PROF
SNBR
NVX
SGC
SORA
PLBY
BOOM
KEQU
KYTX
IMAB
HFFG
OXSQ
ACOG
LIMN
TLSA
ICG
EGAN
SRG
FRAF
NB
CIA
LWLG
TRUE
FFAI
MAPS
CFNB
PRMLD
ZVIA
TOYO
ACRS
USAU
DYNX
GEO.TO
ENGN
SLAMF
FFMH
REI
COE
PBYI
SSTI
CXDO
DERM
GBUX
SEVN
HONT
SST
EPM
AISP
BVFL
AVBH
DAIC
NVCT
IBAC
ALYAF
MIMI
HNVR
ARBE
RANG
CCFN
BIOA
BDTX
OVBC
ACU
DRT.TO
AMTX
FLL
GTE
ESOA
VOXR
GEOS
ISPR
ANIK
ATLO
PMHG
ALEC
ATHR
TIL
KRMD
QTRH.TO
ELMD
CGEN
CMCM
BSET
IMRX
WEBC
GALT
RFAI
CCCC
MED
BRAG.TO
SMHI
ELA
BZUN
LAM.TO
PNP.TO
WHG
GLATF
SPRO
EPSN
CLLS
MRBK
ACX.TO
CUPR
CABA
BARK
MYPS
CFBK
DMAC
RENEF
ABAT
NEOV
HUHU
ONC.TO
LGD.TO
CLPR
MNSB
HLS.TO
ELVA
PROP
STRS
UBFO
XGN
VFF
LARK
PLL
DBI
BCBP
CRBU
SIEB
SAMG
MRAM
LFVN
GLDG
RCEL
BKTI
CZWI
JOY.TO
ICTSF
BRLT
CRDL.TO
MDV
ZEPP
STCK.TO
RCG.TO
DCGO
THNC.TO
RPID
HYMC
PDEX
CMT
ATOM
ECBK
BFIN
AEYE
FCAP
IPOD
SUNS
MX
REKR
GLSI
LYEL
STKS
LGCY
BRE.TO
TAYD
HAIN
ULBI
ASMB
OWLT
TZOO
HAI.TO
SVCO
DHX
POWW
GOCO
CBFV
RELL
RMBI
AZULQ
ENTA
ARAY
NODB
RAPT
ESP
CLAR
MRCC
LPTH
GNS
SHIP
NIPG
LYBC
LQMT
ALTS
IKT
EBMT
LAZR
AMC.TO
NPPTF
AMPY
MATH
CHGG
LAKE
MEHCQ
BKKT
PYYX
SHMD
SKIL
NCTY
SPWR
ATLN
PHYTF
TSQ
ESGL
AMWL
TWIN
FOTB
BNE.TO
DLNG
FATE
ZLSSF
ACR
RBKB
SPWH
RILY
NRGV
DOGZ
TRCY
NKTX
SRBK
SPCE
GNLX
ELTX
ONL
FBRX
GSIT
WEF.TO
ZENA
RRACF
PNBK
TUSK
IMP.TO
MCBI
BTM
CDR.TO
CBWTF
FACO
BKUT
BKUTK
CAAS
HURC
AOT.TO
QNBC
BMBN
BDMD
AXR
VIRC
CXI.TO
GPRO
BHST
QEPC
SEER
RPT
SBFG
LUCD
GENK
BRCC
SKYE
STG
IRBT
CWGL
EUDA
ACNT
FCEL
EMYB
FSY.TO
YSXT
GAUZ
AOUT
FURY.TO
IRWD
INFU
FKYS
ATOS
GPMT
SABK
BOS.TO
SGMO
MAYA
ACTU
FATN
LGO.TO
ARBV
HOFT
CURR
KRRO
ELO.TO
ADPXY
RVSB
PBNK
AKA
AVR
CSPI
NCT
LGCL
IH
EHTH
G.TO
TARA
INSG
UTGN
LTRX
MGRM
SVII
FRD
PCSC
LUNG
LODE
CNVS
XAU.TO
YYGH
BRAG
QH
SRM
ACHV
OFS
CSBB
HMM-A.TO
CMTV
LGDTF
EDHL
MPTI
LHSW
BMEA
ONCY
RAYA
FMFC
ZTEK
CRGO
CVVY.TO
TRZ.TO
FNGR
QIPT.TO
PLX
ILLM.TO
FGFH
JRNGF
OBIO
GGR
ELPW
AVD
SBKO
TNYA
IMPP
PLCE
MCRB
FFDF
LCUT
SFBC
LFT
NOTE
SNT
MCB.TO
CRDL
SKLZ
SKYX
PFLC
MDXH
MCRAA
HURA
SERA
TSE
STLR.TO
NNBR
RRGB
MSWV
OSS
MCRP
PSQH
OKYO
GRYP
TYFG
ASST
BUKS
HLVX
VLDX
KVHI
CWBK
LUC.TO
WBX
YGR.TO
BW
KNDI
SXP.TO
SAVA
PRE
COYA
TCRX
AFCG
CHRS
IDN
ICAD
IRRX
MGNX
QUIK
ATEK
CTNM
MGA.TO
CRBP
ANIX
DCM.TO
GDL.TO
CCLD
GENM.TO
TOUR
AXTI
BNCC
ZJYL
BLNK
ETOLF
ENBP
MBOT
DSAQ
QMMM
BIRD
DIBS
RMBL
NAUT
CHBH
GAIA
LTMCF
LUD
SOL
BAER
RECAF
CPKF
LSE
PSBQ
TRX
IOBT
THCH
RVCB
AREC
MSCL.TO
CSTAF
RRTS
SOMC
INTT
SFDL
ALTO
ZNTL
PUCK
CNRD
BTCS
JUSHF
BKHA
TZUP
QNCX
MDP.TO
AMBK
LCFS.TO
ILLR
MAMO
GCL.TO
CDLX
BYNO
GORO
NAKA
TIMB
NOBH
BYSI
GMHS
USGO
CHMI
TWM.TO
FSHP
CLYM
DTSQ
OPTT
DIMC
LITOF
PFBX
ALAR
ORGN
XTNT
PLMJF
FOSL
CODA
DGXX
CNGL
PPYA
RCT
GNSS
ABSSF
WHWK
SLBK
SND
CZBS
RMGCF
UEIC
JDVB
FTCO
OTLK
UFI
NTRB
IVVD
LGO
DDC
WSBK
SRL
VERU
MHH
IXAQF
JFBC
KPT.TO
AKT-A.TO
HMR
ORMP
FUUFF
FDVA
KUKE
SNCR
CRTAF
TLGYF
PLRX
MHGU
XBIT
AOGO
XTRA.TO
ONEG
CNBB
LPSN
FORA.TO
ENDI
PYR.TO
ABOS
DTI
YIBO
UBOH
CMTL
BCTF
MIST
SFWL
BZFD
NTIC
DUOT
VANI
OXBC
BURCA
NANO.TO
TYGO
RAY
QIPT
ILLMF
EXOZ
INVE
IGMS
XCH
IMDX
HARL
MGX
DLHC
ZURA
CAPN
TISI
EURK
ARMP
CNE.TO
CNDA
FTEK
RCKTF
IMUX
WRG.TO
KTHN
HGBL
APYX
IS.TO
TELA
PRPL
FCOB
BKSC
OPXS
MPU
DLTH
WPRT.TO
UNIB
ODYS
FMBM
CBUS
FSRL
LESL
GFP.TO
PBCO
DSY
NAMI
ZENV
RFIL
RSKIA
LSF
DIT
CYFL
EPIX
CJET
JUNS
INUV
WRAP
MYO
SEBC
GCTS
SOBS
VRCA
CPTP
GUTS
S.TO
ATPC
RDZN
GMX.TO
IMMX
DYCQ
VATE
MDAI
KBSX
NVNO
FABP
PPBN
DOMH
VXRT
CNTY
RFL
LVO
BGSF
AEAE
UFG
FSI
CULL
RAASY
NSPR
ORXOY
OFED
FDSB
